Duration|Net Sales|Commision (in value)|Age|Agency|Agency Type|Distribution Channel|Product Name|Claim|Destination
18|15.0|6.0|61|12|0|1|25|0|16
35|22.0|7.7|118|9|0|1|8|0|119
53|49.0|18.62|48|10|1|1|15|0|53
55|20.0|0.0|36|7|1|1|1|0|95
4|22.5|5.63|29|2|0|1|17|0|109
4|29.7|17.82|43|6|1|1|16|0|73
31|59.4|35.64|59|6|1|1|16|0|73
3|18.0|6.3|58|9|0|1|8|0|82
101|15.0|0.0|33|7|1|1|10|0|109
4|10.0|0.0|36|7|1|1|10|0|134
26|69.3|41.58|69|6|1|1|16|0|3
11|18.0|6.3|47|9|0|1|8|0|119
52|10.0|0.0|34|7|1|1|10|0|119
62|30.0|10.5|58|14|1|0|23|0|119
24|26.0|9.1|45|9|0|1|8|0|113
7|58.0|0.0|36|7|1|1|10|0|95
49|29.7|17.82|35|6|1|1|16|0|53
145|12.35|3.46|48|13|0|1|22|0|109
30|14.0|0.0|36|7|1|1|10|0|109
3|0.0|5.94|31|6|1|1|16|0|3
2|9.9|5.94|49|6|1|1|16|0|73
23|80.0|0.0|55|7|1|1|10|0|129
22|39.0|9.75|35|2|0|1|9|0|109
22|35.0|12.25|31|9|0|1|8|0|23
7|20.0|0.0|35|7|1|1|0|0|109
8|74.0|0.0|36|7|1|1|10|0|52
14|27.0|6.75|26|2|0|1|9|0|109
364|449.25|112.31|55|2|0|1|3|0|109
24|21.0|0.0|25|7|1|1|10|0|59
35|38.33|13.42|48|1|0|1|2|0|95
10|32.0|0.0|58|7|1|1|1|0|71
13|34.5|8.63|31|2|0|1|9|0|109
33|20.0|0.0|36|7|1|1|0|0|109
44|49.0|0.0|40|7|1|1|1|0|119
5|46.0|0.0|36|7|1|1|10|0|53
8|26.0|9.1|58|9|0|1|8|0|23
29|27.0|6.75|18|2|0|1|9|0|109
18|15.0|6.0|40|12|0|1|25|0|16
15|20.0|0.0|36|7|1|1|10|0|109
108|26.0|0.0|36|7|1|1|0|0|109
71|30.0|10.5|46|14|1|0|23|0|119
87|16.0|0.0|22|7|1|1|10|0|53
117|80.0|0.0|36|7|1|1|10|0|38
89|22.0|7.7|53|9|0|1|8|0|134
10|20.0|0.0|36|7|1|1|1|0|82
18|77.0|0.0|36|7|1|1|1|0|115
23|22.0|7.7|53|9|0|1|8|0|73
34|28.0|0.0|36|7|1|1|1|0|23
81|84.0|0.0|62|7|1|1|1|0|95
49|36.0|0.0|36|7|1|1|10|0|127
7|0.77|0.22|48|13|0|1|22|0|109
20|22.5|5.63|28|2|0|1|17|0|109
3|18.0|6.3|35|9|0|1|8|0|119
22|0.0|23.76|31|6|1|1|16|0|3
20|29.7|17.82|25|6|1|1|16|0|63
5|26.0|0.0|36|7|1|1|10|0|23
26|10.0|0.0|36|7|1|1|10|0|134
54|29.0|9.57|59|5|1|0|12|0|119
45|11.0|0.0|36|7|1|1|10|0|49
11|69.0|0.0|36|7|1|1|1|1|63
10|22.0|0.0|40|7|1|1|10|0|119
26|67.0|0.0|36|7|1|1|10|0|86
9|109.0|0.0|39|7|1|1|1|0|119
60|20.0|0.0|36|7|1|1|0|0|53
16|69.3|41.58|73|6|1|1|16|0|3
32|20.0|0.0|36|7|1|1|1|0|73
13|20.0|0.0|34|7|1|1|1|0|59
112|120.0|48.0|118|8|0|1|25|0|52
8|20.0|0.0|36|7|1|1|1|0|134
13|33.0|21.45|70|11|1|1|20|0|116
41|17.0|0.0|36|7|1|1|10|0|115
14|112.0|0.0|36|7|1|1|1|0|27
92|108.9|65.34|31|6|1|1|16|0|89
187|0.0|53.46|43|6|1|1|16|0|3
1|22.0|7.7|68|9|0|1|8|0|49
28|50.0|0.0|35|7|1|1|10|0|80
85|95.0|36.1|48|10|1|1|25|0|38
4|36.0|12.6|40|9|0|1|25|0|49
3|45.0|0.0|35|7|1|1|0|0|23
7|17.0|0.0|36|7|1|1|10|0|53
6|2.25|0.63|48|13|0|1|22|0|109
62|63.5|15.88|31|2|0|1|17|0|109
12|21.0|5.25|28|2|0|1|9|1|109
44|20.0|0.0|26|7|1|1|0|0|73
31|1.35|0.38|48|13|0|1|22|0|109
20|20.0|0.0|47|7|1|1|0|0|129
8|5.35|1.5|48|13|0|1|22|0|109
0|18.0|6.3|58|9|0|1|8|0|134
58|89.1|53.46|34|6|1|1|16|0|129
8|39.0|9.75|29|2|0|1|17|0|109
5|13.0|0.0|36|7|1|1|10|0|119
369|187.85|46.96|32|2|0|1|4|0|109
38|22.0|7.7|50|9|0|1|8|0|113
23|23.0|9.2|38|12|0|1|25|0|16
10|112.0|0.0|36|7|1|1|1|0|109
28|10.0|0.0|32|7|1|1|10|1|109
13|31.0|0.0|36|7|1|1|1|0|119
10|46.0|0.0|36|7|1|1|1|0|23
10|10.0|0.0|53|7|1|1|10|0|53
20|69.3|41.58|48|6|1|1|16|0|63
5|112.0|0.0|36|7|1|1|1|0|23
204|10.0|0.0|29|7|1|1|10|0|109
2|23.0|0.0|31|7|1|1|1|0|119
12|20.0|0.0|58|7|1|1|1|0|73
38|20.0|0.0|56|7|1|1|0|0|109
12|25.0|0.0|55|7|1|1|10|0|71
27|22.0|7.7|36|9|0|1|8|0|59
9|30.0|0.0|36|7|1|1|1|0|119
15|21.0|0.0|38|7|1|1|1|0|73
75|14.0|0.0|29|7|1|1|10|0|129
55|109.0|27.25|48|2|0|1|17|0|109
10|39.0|0.0|36|7|1|1|0|0|109
20|32.0|0.0|36|7|1|1|10|0|59
80|80.0|0.0|36|7|1|1|10|0|128
25|33.5|8.38|31|2|0|1|17|0|109
7|29.7|17.82|34|6|1|1|16|0|127
26|27.0|0.0|36|7|1|1|1|0|95
22|112.0|0.0|36|7|1|1|1|0|129
8|80.0|0.0|36|7|1|1|10|0|63
39|34.0|0.0|36|7|1|1|1|0|23
72|11.0|0.0|36|7|1|1|10|0|53
23|79.0|0.0|36|7|1|1|1|0|3
26|39.6|23.76|31|6|1|1|16|0|73
4|20.0|0.0|36|7|1|1|10|0|23
105|16.0|4.0|30|2|0|1|9|0|109
5|19.0|0.0|36|7|1|1|10|0|73
0|18.0|6.3|26|9|0|1|8|0|82
56|35.0|12.25|47|9|0|1|8|0|23
4|15.0|0.0|38|7|1|1|10|0|134
18|21.0|0.0|35|7|1|1|10|0|109
16|80.0|0.0|27|7|1|1|10|0|129
41|63.0|0.0|36|7|1|1|1|0|85
228|19.8|11.88|44|6|1|1|16|0|3
47|69.3|41.58|32|6|1|1|16|0|38
90|20.0|0.0|36|7|1|1|1|0|53
8|12.0|0.0|36|7|1|1|10|0|82
30|20.0|0.0|36|7|1|1|1|0|53
32|30.0|0.0|36|7|1|1|10|0|23
23|32.0|0.0|36|7|1|1|0|0|63
16|63.7|15.93|25|2|0|1|13|0|109
39|39.6|23.76|45|6|1|1|16|0|119
85|36.0|0.0|24|7|1|1|1|0|119
128|27.0|0.0|36|7|1|1|10|0|23
28|15.0|0.0|53|7|1|1|10|0|129
15|56.0|0.0|36|7|1|1|10|0|82
22|69.3|41.58|39|6|1|1|16|0|3
9|69.3|41.58|58|6|1|1|16|0|3
27|40.0|0.0|36|7|1|1|1|0|23
23|34.5|8.63|28|2|0|1|9|0|109
28|40.0|14.0|47|1|0|1|25|0|52
151|29.0|9.57|35|5|1|0|12|0|119
42|69.3|41.58|43|6|1|1|16|0|3
143|11.0|0.0|36|7|1|1|10|0|95
52|20.0|0.0|36|7|1|1|1|0|53
30|26.0|9.1|67|9|0|1|8|0|49
51|100.5|25.13|25|2|0|1|17|1|109
44|80.0|0.0|36|7|1|1|10|0|97
38|22.0|7.7|53|9|0|1|8|0|23
10|45.0|15.75|41|9|0|1|25|0|3
10|22.0|7.7|43|9|0|1|8|0|23
109|68.0|0.0|36|7|1|1|1|0|38
34|18.0|6.3|42|9|0|1|8|0|119
93|35.0|12.25|25|9|0|1|8|0|63
7|27.0|0.0|36|7|1|1|10|0|95
19|23.5|5.88|32|2|0|1|9|0|109
8|67.0|23.45|56|9|0|1|25|0|60
4|20.0|0.0|36|7|1|1|0|0|23
47|56.0|0.0|36|7|1|1|10|0|109
33|11.0|0.0|24|7|1|1|10|0|129
24|80.0|0.0|51|7|1|1|10|0|109
41|29.7|17.82|39|6|1|1|16|0|3
17|27.0|0.0|36|7|1|1|1|0|119
33|69.0|0.0|36|7|1|1|10|0|23
2|18.0|6.3|30|9|0|1|8|0|119
8|22.0|7.7|49|9|0|1|8|0|23
15|29.7|17.82|55|6|1|1|16|0|73
38|29.7|17.82|35|6|1|1|16|0|128
10|29.7|17.82|40|6|1|1|16|0|63
6|22.0|0.0|36|7|1|1|0|0|18
44|39.0|0.0|36|7|1|1|1|0|52
37|10.0|0.0|36|7|1|1|10|0|23
25|39.6|23.76|49|6|1|1|16|0|3
18|10.0|0.0|21|7|1|1|10|0|20
45|20.0|0.0|26|7|1|1|0|0|129
18|37.0|0.0|36|7|1|1|10|0|63
396|259.2|64.8|57|2|0|1|4|1|109
397|320.0|208.0|44|11|1|1|5|1|129
36|20.0|0.0|54|7|1|1|1|0|119
9|17.0|0.0|36|7|1|1|10|0|109
40|10.0|0.0|36|7|1|1|10|0|109
4|26.0|0.0|36|7|1|1|0|0|23
37|24.0|0.0|36|7|1|1|1|0|23
131|77.0|0.0|27|7|1|1|10|0|129
75|18.0|6.3|49|9|0|1|8|0|95
22|26.0|0.0|50|7|1|1|1|0|116
90|20.0|0.0|36|7|1|1|1|0|95
61|15.0|0.0|36|7|1|1|10|0|95
108|20.0|0.0|29|7|1|1|1|0|82
43|40.0|0.0|36|7|1|1|10|0|59
4|18.5|4.63|20|2|0|1|17|0|109
72|80.0|0.0|36|7|1|1|10|0|109
7|23.0|0.0|35|7|1|1|1|0|134
52|29.7|17.82|50|6|1|1|16|0|3
34|85.0|0.0|35|7|1|1|1|0|59
5|29.7|17.82|31|6|1|1|16|0|3
60|89.1|53.46|57|6|1|1|16|0|3
14|39.6|23.76|50|6|1|1|16|0|73
20|62.0|15.5|36|2|0|1|17|0|109
49|2.72|0.95|48|1|0|1|2|0|134
24|80.0|0.0|36|7|1|1|10|0|128
3|22.0|0.0|36|7|1|1|0|0|23
17|53.5|13.38|35|2|0|1|9|0|109
159|26.0|9.1|67|9|0|1|8|0|49
12|27.0|0.0|36|7|1|1|1|0|23
9|22.0|7.7|69|9|0|1|8|0|119
76|15.0|0.0|36|7|1|1|10|0|23
36|67.0|0.0|36|7|1|1|10|0|41
10|30.0|10.5|61|9|0|1|8|0|119
8|10.0|0.0|41|7|1|1|10|0|73
9|35.0|0.0|55|7|1|1|10|0|119
87|22.0|7.7|56|9|0|1|8|0|119
24|7.55|2.64|48|1|0|1|2|0|18
31|25.0|0.0|36|7|1|1|0|0|109
16|38.35|9.59|25|2|0|1|9|0|109
14|20.0|0.0|36|7|1|1|1|0|73
82|42.0|0.0|36|7|1|1|1|0|49
1|16.0|0.0|36|7|1|1|10|0|53
19|79.2|47.52|28|6|1|1|16|0|3
62|50.0|17.5|62|9|0|1|8|0|3
4|0.0|17.82|33|6|1|1|16|0|119
10|29.0|0.0|36|7|1|1|0|0|52
32|29.0|10.15|118|1|0|1|25|0|119
38|39.6|23.76|46|6|1|1|16|0|3
60|45.0|0.0|45|7|1|1|10|0|20
237|10.0|0.0|26|7|1|1|10|0|63
13|13.5|3.38|36|2|0|1|9|0|109
6|20.0|0.0|36|7|1|1|0|0|109
6|18.0|6.3|38|9|0|1|8|0|119
72|18.0|6.3|31|9|0|1|8|0|119
14|12.0|0.0|36|7|1|1|10|0|95
17|49.5|12.38|58|2|0|1|17|0|109
2|27.0|6.75|22|2|0|1|9|1|109
43|36.0|0.0|36|7|1|1|1|0|116
85|20.0|0.0|36|7|1|1|1|0|23
12|20.0|0.0|36|7|1|1|1|0|134
9|18.0|0.0|36|7|1|1|10|0|53
17|18.0|6.3|66|9|0|1|8|0|134
170|42.0|0.0|36|7|1|1|10|0|23
60|50.0|17.5|60|9|0|1|8|0|3
20|33.0|0.0|36|7|1|1|10|0|63
215|10.0|0.0|36|7|1|1|10|0|112
40|108.9|65.34|46|6|1|1|16|0|3
102|60.0|0.0|36|7|1|1|10|0|4
48|22.0|7.7|34|9|0|1|8|0|49
8|100.0|0.0|36|7|1|1|1|0|23
30|10.0|0.0|36|7|1|1|10|0|49
36|80.0|0.0|65|7|1|1|10|0|129
30|10.0|0.0|26|7|1|1|10|0|129
6|15.0|6.0|30|12|0|1|25|0|16
14|36.0|0.0|36|7|1|1|1|0|134
35|26.0|0.0|36|7|1|1|1|0|49
19|20.0|0.0|26|7|1|1|1|0|73
110|26.0|9.1|38|9|0|1|8|0|23
3|25.0|0.0|36|7|1|1|10|0|109
10|33.0|0.0|36|7|1|1|1|0|53
1|43.0|0.0|36|7|1|1|0|0|119
112|14.0|0.0|28|7|1|1|10|0|129
16|28.0|0.0|36|7|1|1|10|0|109
74|10.0|0.0|51|7|1|1|10|0|95
75|13.0|0.0|25|7|1|1|10|0|109
12|39.6|23.76|37|6|1|1|16|0|119
4|33.0|0.0|57|7|1|1|10|0|109
8|20.0|0.0|29|7|1|1|10|0|119
9|1.8|0.5|48|13|0|1|22|0|109
370|187.85|46.96|41|2|0|1|4|0|109
16|10.0|0.0|28|7|1|1|10|0|82
5|66.3|16.57|42|2|0|1|13|0|109
14|69.0|24.15|64|9|0|1|25|0|3
0|31.0|12.4|118|8|0|1|25|0|52
1|61.0|0.0|36|7|1|1|0|0|23
10|40.0|10.0|40|2|0|1|9|0|109
6|31.0|12.4|118|8|0|1|25|0|52
8|59.4|35.64|46|6|1|1|16|0|43
41|35.0|12.25|25|9|0|1|8|0|49
24|17.0|4.25|64|2|0|1|9|0|109
365|216.0|54.0|25|2|0|1|4|0|109
12|10.0|0.0|36|7|1|1|10|0|134
5|35.0|0.0|36|7|1|1|1|0|73
6|30.0|10.5|43|14|1|0|23|0|119
2|29.0|0.0|36|7|1|1|0|0|73
6|39.0|9.75|29|2|0|1|17|0|109
9|29.0|0.0|24|7|1|1|1|0|71
62|29.7|17.82|46|6|1|1|16|0|119
32|67.0|16.75|27|2|0|1|17|0|109
48|29.7|17.82|29|6|1|1|16|0|73
17|19.0|0.0|36|7|1|1|10|0|119
21|19.8|11.88|44|6|1|1|16|0|89
364|287.25|186.71|48|11|1|1|7|0|129
15|22.0|0.0|36|7|1|1|10|0|23
5|84.0|0.0|42|7|1|1|0|0|99
22|19.0|0.0|36|7|1|1|10|0|116
6|15.0|6.0|44|12|0|1|25|0|16
10|15.0|6.0|24|12|0|1|25|0|16
35|51.0|0.0|36|7|1|1|10|0|109
24|28.0|0.0|36|7|1|1|10|0|23
28|27.0|0.0|36|7|1|1|10|0|23
16|35.0|12.25|58|9|0|1|8|0|23
5|80.0|0.0|36|7|1|1|10|0|86
14|60.0|15.0|40|2|0|1|9|0|109
47|30.0|10.5|71|14|1|0|23|0|119
40|111.0|42.18|19|10|1|0|15|0|55
57|66.0|0.0|36|7|1|1|10|0|59
25|0.0|0.0|36|7|1|1|1|0|116
63|11.0|0.0|36|7|1|1|10|0|109
10|17.0|4.25|25|2|0|1|9|0|109
13|20.0|0.0|62|7|1|1|1|0|73
31|69.3|41.58|39|6|1|1|16|0|3
21|40.2|10.05|24|2|0|1|9|0|109
52|111.0|0.0|32|7|1|1|1|0|82
63|20.0|0.0|22|7|1|1|0|0|20
67|20.0|0.0|36|7|1|1|1|0|95
397|399.6|99.9|24|2|0|1|3|0|109
6|1.67|0.47|48|13|0|1|22|0|109
150|25.0|0.0|36|7|1|1|10|0|59
173|148.5|89.1|64|6|1|1|16|0|128
54|33.0|0.0|36|7|1|1|10|0|59
136|20.0|0.0|28|7|1|1|10|0|53
4|15.0|0.0|43|7|1|1|10|0|109
11|110.0|0.0|36|7|1|1|1|0|129
10|26.0|9.1|39|9|0|1|8|0|23
7|31.0|20.15|39|11|1|1|19|0|119
5|45.0|0.0|28|7|1|1|1|0|59
94|33.0|11.55|43|9|0|1|8|0|53
13|27.0|0.0|36|7|1|1|10|0|49
16|13.0|0.0|36|7|1|1|10|0|95
14|10.0|0.0|57|7|1|1|10|0|73
13|87.0|30.45|56|9|0|1|25|0|38
3|20.25|5.06|49|2|0|1|9|0|109
33|33.5|8.38|21|2|0|1|17|0|109
27|57.0|0.0|36|7|1|1|10|0|91
60|20.0|0.0|53|7|1|1|1|0|73
115|20.0|0.0|36|7|1|1|1|0|49
67|69.0|0.0|36|7|1|1|10|0|3
19|39.6|23.76|68|6|1|1|16|0|73
32|30.0|0.0|36|7|1|1|1|0|116
6|20.0|0.0|49|7|1|1|0|0|23
21|10.0|0.0|48|7|1|1|10|0|109
17|89.1|53.46|44|6|1|1|16|0|3
37|14.0|0.0|29|7|1|1|10|0|3
8|10.0|0.0|36|7|1|1|10|0|95
42|13.5|3.38|36|2|0|1|9|0|109
34|22.0|7.7|31|9|0|1|8|0|23
12|60.0|0.0|36|7|1|1|0|0|63
94|73.0|0.0|40|7|1|1|10|0|59
13|15.0|6.0|50|12|0|1|25|0|16
6|22.0|7.7|65|9|0|1|8|0|134
17|61.0|0.0|35|7|1|1|1|0|52
57|27.0|6.75|43|2|0|1|9|0|109
5|13.5|3.38|30|2|0|1|9|0|109
6|20.0|0.0|35|7|1|1|1|0|53
59|18.0|0.0|36|7|1|1|10|0|103
12|10.0|0.0|50|7|1|1|10|0|73
39|80.0|0.0|36|7|1|1|10|0|92
43|39.6|23.76|60|6|1|1|16|0|73
78|20.0|0.0|36|7|1|1|1|0|49
10|20.0|0.0|36|7|1|1|1|0|53
45|20.0|0.0|36|7|1|1|1|0|82
24|34.0|0.0|34|7|1|1|1|0|119
44|20.0|0.0|36|7|1|1|1|0|134
91|30.0|0.0|59|7|1|1|10|0|53
168|37.0|12.95|47|9|0|1|8|0|95
8|29.7|17.82|26|6|1|1|16|0|3
40|39.0|9.75|41|2|0|1|17|0|109
365|256.2|166.53|60|11|1|1|5|1|129
25|19.8|11.88|61|6|1|1|16|0|3
38|1.03|0.29|48|13|0|1|22|0|109
25|49.5|29.7|54|6|1|1|16|0|111
32|10.0|0.0|36|7|1|1|10|0|129
4|39.0|0.0|36|7|1|1|10|0|53
15|30.0|10.5|33|9|0|1|8|0|119
16|26.0|9.1|55|9|0|1|8|0|23
89|64.0|0.0|36|7|1|1|0|0|109
10|33.0|0.0|36|7|1|1|10|0|23
96|55.0|0.0|36|7|1|1|10|0|109
20|135.2|33.8|35|2|0|1|13|0|109
24|18.0|0.0|36|7|1|1|10|0|49
5|10.0|0.0|36|7|1|1|10|0|53
101|112.0|0.0|33|7|1|1|1|0|129
24|26.0|9.1|48|9|0|1|8|0|3
12|59.4|35.64|48|6|1|1|16|0|129
299|10.0|0.0|35|7|1|1|10|0|86
42|35.0|0.0|36|7|1|1|1|0|134
29|49.5|29.7|39|6|1|1|16|0|73
31|27.0|0.0|35|7|1|1|1|0|53
147|63.0|40.95|31|11|1|1|18|1|59
21|42.5|10.63|51|2|0|1|13|0|109
39|37.0|0.0|36|7|1|1|10|0|49
1|18.0|6.3|33|9|0|1|8|0|53
80|18.0|0.0|36|7|1|1|10|0|112
9|15.0|6.0|46|12|0|1|25|0|16
30|12.0|0.0|36|7|1|1|10|0|95
4|20.0|0.0|36|7|1|1|0|0|73
26|45.0|15.75|32|9|0|1|25|0|59
12|22.0|0.0|36|7|1|1|10|0|23
1|10.0|0.0|54|7|1|1|10|0|53
63|17.0|0.0|36|7|1|1|10|0|53
27|44.0|15.4|33|9|0|1|8|0|49
4|18.0|6.3|46|9|0|1|8|0|119
12|20.0|0.0|36|7|1|1|1|0|73
13|11.0|0.0|36|7|1|1|10|0|73
18|22.0|7.7|57|9|0|1|8|0|119
11|22.0|0.0|36|7|1|1|10|0|53
364|0.0|48.3|48|2|0|1|4|0|109
130|90.0|0.0|56|7|1|1|1|0|129
6|22.0|0.0|36|7|1|1|1|0|53
27|25.0|0.0|36|7|1|1|1|0|119
70|80.0|0.0|69|7|1|1|10|0|129
171|40.0|0.0|36|7|1|1|1|0|37
5|20.0|0.0|36|7|1|1|1|0|119
6|15.0|6.0|30|12|0|1|25|0|16
6|21.0|0.0|36|7|1|1|0|0|109
98|20.0|0.0|36|7|1|1|0|0|3
91|80.0|0.0|36|7|1|1|10|0|128
17|10.0|0.0|35|7|1|1|10|0|52
2|20.0|0.0|48|7|1|1|0|0|23
99|23.0|0.0|36|7|1|1|10|0|113
12|11.0|0.0|36|7|1|1|10|0|82
4|34.0|0.0|36|7|1|1|0|0|23
42|20.0|0.0|36|7|1|1|1|0|95
58|10.0|0.0|81|7|1|1|10|0|129
60|19.8|11.88|50|6|1|1|16|0|73
62|45.0|0.0|36|7|1|1|10|0|59
4|38.0|0.0|36|7|1|1|10|0|18
32|19.8|11.88|33|6|1|1|16|0|37
50|42.0|14.7|23|9|0|1|8|0|134
21|22.0|0.0|36|7|1|1|10|0|3
69|28.0|0.0|36|7|1|1|10|0|63
9|38.0|0.0|36|7|1|1|1|0|113
18|35.0|0.0|36|7|1|1|1|0|49
2|10.0|0.0|36|7|1|1|10|0|38
58|80.0|0.0|37|7|1|1|10|0|109
81|35.0|0.0|35|7|1|1|10|0|123
17|64.0|0.0|79|7|1|1|10|0|129
36|80.0|0.0|36|7|1|1|10|0|38
24|24.0|0.0|36|7|1|1|10|0|38
31|40.0|0.0|36|7|1|1|1|0|63
152|50.0|0.0|36|7|1|1|10|0|128
40|20.0|0.0|36|7|1|1|1|0|73
29|23.0|0.0|35|7|1|1|1|0|53
3|10.0|0.0|23|7|1|1|10|0|119
139|52.0|0.0|36|7|1|1|1|0|53
8|22.0|7.7|56|9|0|1|8|0|119
23|22.0|7.7|45|9|0|1|8|0|52
10|79.2|47.52|47|6|1|1|16|0|73
12|43.55|10.89|42|2|0|1|17|0|109
282|29.0|9.57|9|4|1|0|12|0|73
97|54.0|0.0|36|7|1|1|1|0|112
39|20.0|0.0|36|7|1|1|1|0|73
62|99.0|59.4|32|6|1|1|16|0|3
258|20.0|0.0|36|7|1|1|1|0|95
40|12.0|0.0|36|7|1|1|10|0|134
30|108.9|65.34|31|6|1|1|16|0|3
10|30.0|10.5|35|14|1|0|23|0|119
10|20.0|0.0|36|7|1|1|0|0|109
78|37.0|12.95|25|9|0|1|8|0|82
26|20.0|0.0|36|7|1|1|0|0|73
9|39.6|23.76|31|6|1|1|16|0|115
28|15.0|0.0|36|7|1|1|10|0|115
15|27.0|0.0|36|7|1|1|1|0|95
54|0.0|71.28|60|6|1|1|16|0|128
27|69.3|41.58|40|6|1|1|16|0|89
65|80.0|0.0|36|7|1|1|10|0|77
13|38.35|9.59|32|2|0|1|9|0|109
39|10.0|0.0|36|7|1|1|10|0|119
169|0.0|5.94|31|6|1|1|16|0|89
8|29.0|9.57|118|4|1|0|12|0|119
368|216.0|54.0|40|2|0|1|4|0|109
39|80.0|0.0|57|7|1|1|10|0|129
7|23.4|5.85|52|2|0|1|9|0|109
16|18.0|6.3|35|9|0|1|8|0|73
11|13.5|3.38|27|2|0|1|9|0|109
19|10.0|0.0|36|7|1|1|10|0|109
1|18.0|6.3|37|9|0|1|8|0|53
4|71.0|0.0|36|7|1|1|1|0|134
5|29.7|17.82|39|6|1|1|16|0|119
35|10.0|0.0|22|7|1|1|10|0|119
21|32.0|0.0|28|7|1|1|1|0|109
25|100.5|65.33|33|11|1|1|18|0|112
100|11.5|2.88|51|2|0|1|9|0|109
99|59.0|0.0|36|7|1|1|10|0|128
11|39.6|23.76|59|6|1|1|16|0|73
26|49.0|0.0|35|7|1|1|1|0|68
70|10.0|0.0|39|7|1|1|10|0|119
44|10.0|0.0|38|7|1|1|10|0|109
2|9.9|5.94|43|6|1|1|16|0|119
118|97.0|0.0|36|7|1|1|1|0|128
18|53.0|13.25|37|2|0|1|9|0|109
120|20.0|0.0|27|7|1|1|1|0|116
3|37.0|9.25|39|2|0|1|17|0|109
4|0.92|0.26|48|13|0|1|22|0|109
71|20.0|0.0|27|7|1|1|1|0|116
69|112.0|0.0|44|7|1|1|1|0|129
26|58.0|0.0|36|7|1|1|1|0|73
82|30.0|0.0|36|7|1|1|1|0|113
11|26.5|6.63|24|2|0|1|9|0|109
20|3.15|0.88|48|13|0|1|22|0|109
85|180.0|0.0|71|7|1|1|1|0|20
64|49.0|0.0|36|7|1|1|1|0|109
106|80.0|0.0|48|7|1|1|10|0|20
5|22.0|0.0|36|7|1|1|1|0|73
53|37.0|0.0|36|7|1|1|1|0|49
13|10.0|0.0|23|7|1|1|10|0|129
31|49.5|29.7|46|6|1|1|16|0|119
149|73.0|0.0|36|7|1|1|1|0|103
34|89.1|53.46|37|6|1|1|16|0|3
77|69.3|41.58|40|6|1|1|16|0|129
3|15.0|0.0|36|7|1|1|10|0|119
10|20.0|0.0|36|7|1|1|0|0|95
95|20.0|0.0|36|7|1|1|1|0|73
14|82.0|0.0|36|7|1|1|1|0|63
128|109.0|41.42|48|10|1|1|25|0|38
8|0.0|23.76|31|6|1|1|16|0|119
26|27.0|0.0|36|7|1|1|1|0|119
55|128.7|77.22|37|6|1|1|16|0|3
9|19.8|11.88|30|6|1|1|16|0|3
22|24.0|0.0|28|7|1|1|1|0|119
17|10.0|0.0|42|7|1|1|10|0|23
53|12.0|0.0|36|7|1|1|10|0|53
19|72.0|0.0|36|7|1|1|10|0|59
82|80.0|0.0|36|7|1|1|10|0|41
20|34.0|0.0|36|7|1|1|10|0|119
39|22.5|5.63|36|2|0|1|17|0|109
11|58.0|0.0|31|7|1|1|1|0|95
19|59.4|35.64|36|6|1|1|16|0|128
48|50.5|12.63|36|2|0|1|9|0|109
9|80.0|0.0|27|7|1|1|10|0|129
368|216.0|54.0|27|2|0|1|4|0|109
364|216.0|54.0|41|2|0|1|4|0|109
5|0.0|23.76|37|6|1|1|16|0|119
16|56.0|0.0|36|7|1|1|1|0|23
7|23.4|5.85|31|2|0|1|9|0|109
14|22.0|7.7|40|9|0|1|8|0|73
15|36.0|0.0|36|7|1|1|1|0|63
5|29.0|0.0|36|7|1|1|10|0|53
119|69.3|41.58|57|6|1|1|16|0|85
100|15.0|0.0|36|7|1|1|10|0|119
26|29.7|17.82|36|6|1|1|16|0|119
367|256.2|166.53|51|11|1|1|5|0|129
14|0.0|0.0|36|7|1|1|10|0|52
98|29.7|17.82|30|6|1|1|16|0|73
147|14.0|0.0|36|7|1|1|10|0|23
3|10.0|0.0|33|7|1|1|10|0|109
5|18.5|4.63|65|2|0|1|17|1|109
10|22.0|0.0|36|7|1|1|10|0|23
14|20.0|5.0|44|2|0|1|9|0|109
34|27.0|0.0|36|7|1|1|10|0|52
5|29.7|17.82|48|6|1|1|16|0|73
8|20.0|0.0|35|7|1|1|0|0|23
78|4.17|1.17|48|13|0|1|22|0|109
6|42.0|0.0|41|7|1|1|10|0|49
8|20.0|0.0|52|7|1|1|1|0|73
8|49.5|29.7|53|6|1|1|16|0|3
5|22.0|0.0|37|7|1|1|1|0|119
48|20.0|0.0|32|7|1|1|1|0|119
13|20.0|0.0|36|7|1|1|1|0|73
16|26.0|0.0|36|7|1|1|10|0|116
7|58.0|0.0|36|7|1|1|10|0|63
67|25.0|0.0|36|7|1|1|10|0|23
62|10.0|0.0|35|7|1|1|10|0|73
2|10.0|0.0|36|7|1|1|10|0|52
37|11.0|0.0|36|7|1|1|10|0|73
17|99.0|59.4|62|6|1|1|16|0|3
3|9.9|5.94|69|6|1|1|16|0|73
3|14.0|0.0|35|7|1|1|10|0|52
31|49.5|29.7|69|6|1|1|16|0|128
64|155.0|0.0|36|7|1|1|1|0|55
9|47.0|0.0|36|7|1|1|1|0|73
212|138.6|83.16|26|6|1|1|16|0|86
5|20.0|0.0|37|7|1|1|1|0|53
138|16.0|0.0|36|7|1|1|10|0|59
9|20.0|5.0|23|2|0|1|9|0|109
